scenario,mode,pair,side,status,elapsed_ms,wall_seconds,instructions,cycles,control_sha256,files_sha256
edata_writer,optimize,5,main,ok,70.0,0.131657,944616018,380672087,c4f37ecd8923bc057cde654cfcc1349044387bf46446b10ba9b78566c0b1650a,0635e81195146d6e7824cc96f8ace61a82720567ca81d1d90e06fc4874f7652a
edata_writer,optimize,5,current,ok,72.0,0.136003,960486968,387629185,c4f37ecd8923bc057cde654cfcc1349044387bf46446b10ba9b78566c0b1650a,0635e81195146d6e7824cc96f8ace61a82720567ca81d1d90e06fc4874f7652a
empty_for,plain,1,main,ok,1.6,0.045862,362252194,108840174,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,plain,1,current,ok,1.1,0.039778,359368019,91062602,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,plain,2,current,ok,1.1,0.040304,359346461,90071390,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,plain,2,main,ok,1.6,0.045246,362257806,111592960,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,plain,3,main,ok,1.5,0.046229,362256780,109890068,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,plain,3,current,ok,1.1,0.042292,359377416,90459304,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,plain,4,current,ok,1.1,0.040224,359353440,91006389,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,plain,4,main,ok,1.6,0.044851,362246491,109554049,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,plain,5,main,ok,1.6,0.044069,362263451,108953518,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,plain,5,current,ok,1.1,0.040492,359367066,91545770,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,optimize,1,main,ok,1.5,0.043918,362389915,108813076,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,optimize,1,current,ok,1.0,0.041585,359493505,90981047,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,optimize,2,current,ok,1.1,0.041942,359493012,92578020,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,optimize,2,main,ok,1.6,0.045153,362390549,108865767,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,optimize,3,main,ok,1.5,0.044478,362369947,108844672,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,optimize,3,current,ok,1.2,0.041671,359504476,91651091,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,optimize,4,current,ok,1.1,0.042542,359500528,92758502,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,optimize,4,main,ok,1.5,0.044773,362380867,108766333,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,optimize,5,main,ok,1.5,0.044247,362372360,108796896,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
empty_for,optimize,5,current,ok,1.1,0.042106,359488892,91768042,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,plain,1,main,ok,469.0,0.499915,7356122080,2157241597,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,plain,1,current,ok,502.0,0.533167,7672231307,2306764878,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,plain,2,current,ok,498.0,0.529403,7672244361,2288123300,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,plain,2,main,ok,469.0,0.500096,7356094657,2146103238,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,plain,3,main,ok,476.0,0.516465,7356107189,2190118024,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,plain,3,current,ok,495.0,0.527331,7672218092,2283750691,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,plain,4,current,ok,504.0,0.535259,7672221598,2311729177,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,plain,4,main,ok,471.0,0.502507,7356089224,2149187143,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,plain,5,main,ok,478.0,0.50901,7356099026,2198282540,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,plain,5,current,ok,509.0,0.542527,7672215105,2346735227,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,1,main,ok,472.0,0.503718,7356833907,2172395605,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,1,current,ok,506.0,0.539241,7672970574,2320373951,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,2,current,ok,509.0,0.541596,7672978373,2325650191,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,2,main,ok,480.0,0.511963,7356832298,2190328660,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,3,main,ok,485.0,0.516193,7356824109,2174629300,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,3,current,ok,507.0,0.540939,7672981623,2304992316,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,4,current,ok,520.0,0.553525,7672967626,2373547865,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,4,main,ok,482.0,0.518103,7356828894,2193541546,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,5,main,ok,487.0,0.520361,7356843127,2213884345,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,5,current,ok,526.0,0.561278,7672978702,2397616666,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
invoice_doc_generator,plain,1,main,ok,16559.0,16.859396,196646630186,72396762785,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,1,current,ok,16609.0,16.888143,196675846940,72798326683,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,2,current,ok,16285.0,16.58475,196861596129,71593531718,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,2,main,ok,16556.0,16.774897,196433499266,72163752025,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,3,main,ok,16497.0,16.789273,196656897091,72486006895,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,3,current,ok,16286.0,16.574571,196682543526,71465334909,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,4,current,ok,16524.0,16.815709,196675162390,72386911423,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,4,main,ok,16566.0,16.845411,196628445136,72803055284,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,5,main,ok,16522.0,16.7233,196459830666,72482696551,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,5,current,ok,16340.0,16.544585,196490622736,71597999473,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,1,main,ok,16697.0,16.994529,196481569659,73187453503,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,1,current,ok,16732.0,17.03065,196533226613,73068881103,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,2,current,ok,16588.0,16.887684,196412050967,73078063398,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,2,main,ok,16378.0,16.670942,196485223299,72200012763,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,3,main,ok,16627.0,16.911343,196485825184,72962554098,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,3,current,ok,16167.0,16.45212,196525798605,71422310059,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,4,current,ok,16409.0,16.691952,196523834908,71918979148,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,4,main,ok,16608.0,16.819086,196278262797,72502991919,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,5,main,ok,16534.0,16.819008,196485748810,72822477659,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,5,current,ok,16286.0,16.570086,196392153552,71857713392,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
json_parse,plain,1,main,ok,241.0,0.41116,3836780162,1517424698,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,1,current,ok,235.0,0.406184,3887560404,1508013537,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,2,current,ok,231.0,0.405593,3888020565,1501136051,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,2,main,ok,231.0,0.398148,3836138958,1479161040,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,3,main,ok,237.0,0.417707,3835886180,1524606850,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,3,current,ok,236.0,0.408604,3888345825,1511354830,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,4,current,ok,235.0,0.406866,3888211469,1506884559,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,4,main,ok,236.0,0.406915,3837492515,1511590091,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,5,main,ok,238.0,0.409517,3835679432,1504115896,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,5,current,ok,231.0,0.401418,3887784034,1491091255,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,1,main,ok,230.0,0.39064,3733320290,1435532037,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,1,current,ok,232.0,0.403295,3872832116,1488757862,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,2,current,ok,242.0,0.412577,3873226147,1521958974,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,2,main,ok,232.0,0.391026,3733621227,1439644861,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,3,main,ok,241.0,0.401269,3733463926,1480535676,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,3,current,ok,235.0,0.401993,3873895294,1504960949,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,4,current,ok,237.0,0.405932,3872873459,1517221513,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,4,main,ok,233.0,0.390285,3733314739,1446226854,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,5,main,ok,240.0,0.400204,3732726205,1480387381,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,5,current,ok,234.0,0.405955,3873222079,1506184880,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,1,main,ok,247.0,0.279874,3280809647,1022610875,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,1,current,ok,257.0,0.290915,3413945342,1048612663,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,2,current,ok,255.0,0.289038,3413927154,1060023866,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,2,main,ok,246.0,0.280153,3280838052,1016158392,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,3,main,ok,247.0,0.281401,3280856837,1024299695,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,3,current,ok,256.0,0.289197,3413937507,1060935707,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,4,current,ok,259.0,0.293369,3413950296,1060562908,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,4,main,ok,254.0,0.288578,3280921185,1040842285,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,5,main,ok,254.0,0.287431,3280776881,1022566239,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,5,current,ok,260.0,0.295341,3413940500,1049742988,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,1,main,ok,235.0,0.271194,3019147664,944675172,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,1,current,ok,260.0,0.29503,3415868568,1049998368,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,2,current,ok,267.0,0.302314,3415813512,1087027493,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,2,main,ok,231.0,0.267473,3019143202,936455384,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,3,main,ok,232.0,0.26688,3019162461,929178100,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,3,current,ok,272.0,0.306674,3415792259,1105376782,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,4,current,ok,260.0,0.297748,3415825293,1064018035,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,4,main,ok,253.0,0.288463,3019236364,1001749104,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,5,main,ok,235.0,0.271224,3019145022,958964318,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,5,current,ok,261.0,0.297485,3415899683,1083099885,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,1,main,ok,197.0,0.228533,2765281585,915041178,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,1,current,ok,187.0,0.220556,2693413667,888063587,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,2,current,ok,199.0,0.232721,2693393232,915065226,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,2,main,ok,207.0,0.242433,2765284874,948486438,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,3,main,ok,227.0,0.269631,2765270599,1052541859,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,3,current,ok,192.0,0.227004,2693413936,881974842,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,4,current,ok,196.0,0.236056,2693415126,915570046,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,4,main,ok,215.0,0.249679,2765268084,969422431,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,5,main,ok,223.0,0.258761,2765268816,1038121827,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,5,current,ok,200.0,0.233081,2693404538,940660046,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,1,main,ok,189.0,0.22471,2632466696,898068469,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,1,current,ok,178.0,0.211017,2553567796,841300424,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,2,current,ok,177.0,0.208792,2553583669,824211326,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,2,main,ok,188.0,0.220216,2632466016,867863538,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,3,main,ok,185.0,0.216746,2632446935,845282019,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,3,current,ok,193.0,0.225866,2553572428,900063272,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
